x,y,yaw
3.0701213146111295,-1.97931993638306,-1.5707963267948966
3.0701213146111295,-1.99931993638306,-1.5707963267948966
3.0701213146111295,-2.01931993638306,-1.5707963267948966
3.0701213146111295,-2.03931993638306,-1.5707963267948966
3.0701213146111295,-2.05931993638306,-1.5707963267948966
3.0701213146111295,-2.07931993638306,-1.5707963267948966
3.0701213146111295,-2.09931993638306,-1.5707963267948966
3.0701213146111295,-2.11931993638306,-1.5707963267948966
3.0701213146111295,-2.13931993638306,-1.5707963267948966
3.0701213146111295,-2.15931993638306,-1.5707963267948966
3.0701213146111295,-2.17931993638306,-1.5707963267948966
3.0701213146111295,-2.19931993638306,-1.5707963267948966
3.0701213146111295,-2.21931993638306,-1.5707963267948966
3.0701213146111295,-2.23931993638306,-1.5707963267948966
3.0701213146111295,-2.25931993638306,-1.5707963267948966
3.0701213146111295,-2.27931993638306,-1.5707963267948966
3.0701213146111295,-2.29931993638306,-1.5707963267948966
3.0701213146111295,-2.31931993638306,-1.5707963267948966
3.066787508926716,-2.338226887951213,-1.7453292519943295
3.0602211935566226,-2.356267691159563,-1.9198621771937625
3.050621882670654,-2.3728941853317096,-2.0943951023931953
3.0382812464725943,-2.3876011828556454,-2.268928027592628
3.0235742489486586,-2.399941819053705,-2.4434609527920608
3.0069477547765118,-2.4095411299396736,-2.6179938779914935
2.988906951568162,-2.416107445309767,-2.7925268031909263
2.970000000000009,-2.4194412509941805,-2.967059728390359
